Facility Name,Facility ID,State,Measure Name,Number of Discharges,Excess Readmission Ratio,Number of Readmissions,HCAHPS Measure ID,HCAHPS Question,HCAHPS Answer Description,Patient Survey Star Rating,Number of Completed Surveys,Survey Response Rate Percent
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-PN-HRRP,420.0,0.9851,61,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-PN-HRRP,420.0,0.9851,61,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-PN-HRRP,420.0,0.9851,61,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-PN-HRRP,420.0,0.9851,61,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-PN-HRRP,420.0,0.9851,61,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-PN-HRRP,420.0,0.9851,61,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-PN-HRRP,420.0,0.9851,61,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-PN-HRRP,420.0,0.9851,61,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-PN-HRRP,420.0,0.9851,61,H_STAR_RATING,Summary star rating,Summary star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-HF-HRRP,524.0,0.9405,89,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-HF-HRRP,524.0,0.9405,89,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-HF-HRRP,524.0,0.9405,89,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-HF-HRRP,524.0,0.9405,89,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-HF-HRRP,524.0,0.9405,89,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-HF-HRRP,524.0,0.9405,89,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-HF-HRRP,524.0,0.9405,89,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-HF-HRRP,524.0,0.9405,89,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-HF-HRRP,524.0,0.9405,89,H_STAR_RATING,Summary star rating,Summary star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-COPD-HRRP,84.0,0.9638,11,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-COPD-HRRP,84.0,0.9638,11,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-COPD-HRRP,84.0,0.9638,11,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-COPD-HRRP,84.0,0.9638,11,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-COPD-HRRP,84.0,0.9638,11,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-COPD-HRRP,84.0,0.9638,11,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-COPD-HRRP,84.0,0.9638,11,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-COPD-HRRP,84.0,0.9638,11,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-COPD-HRRP,84.0,0.9638,11,H_STAR_RATING,Summary star rating,Summary star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-CABG-HRRP,86.0,1.1233,12,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-CABG-HRRP,86.0,1.1233,12,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-CABG-HRRP,86.0,1.1233,12,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-CABG-HRRP,86.0,1.1233,12,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-CABG-HRRP,86.0,1.1233,12,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-CABG-HRRP,86.0,1.1233,12,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-CABG-HRRP,86.0,1.1233,12,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-CABG-HRRP,86.0,1.1233,12,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-CABG-HRRP,86.0,1.1233,12,H_STAR_RATING,Summary star rating,Summary star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-AMI-HRRP,117.0,1.0233,16,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-AMI-HRRP,117.0,1.0233,16,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-AMI-HRRP,117.0,1.0233,16,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-AMI-HRRP,117.0,1.0233,16,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-AMI-HRRP,117.0,1.0233,16,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-AMI-HRRP,117.0,1.0233,16,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-AMI-HRRP,117.0,1.0233,16,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-AMI-HRRP,117.0,1.0233,16,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,2111.0,21.0
VIRGINIA HOSPITAL CENTER,490050,VA,READM-30-AMI-HRRP,117.0,1.0233,16,H_STAR_RATING,Summary star rating,Summary star rating,4.0,2111.0,21.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-PN-HRRP,570.0,0.9882,87,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-PN-HRRP,570.0,0.9882,87,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-PN-HRRP,570.0,0.9882,87,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-PN-HRRP,570.0,0.9882,87,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-PN-HRRP,570.0,0.9882,87,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-PN-HRRP,570.0,0.9882,87,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-PN-HRRP,570.0,0.9882,87,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-PN-HRRP,570.0,0.9882,87,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-PN-HRRP,570.0,0.9882,87,H_STAR_RATING,Summary star rating,Summary star rating,3.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-HF-HRRP,768.0,0.9378,139,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-HF-HRRP,768.0,0.9378,139,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-HF-HRRP,768.0,0.9378,139,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-HF-HRRP,768.0,0.9378,139,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-HF-HRRP,768.0,0.9378,139,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-HF-HRRP,768.0,0.9378,139,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-HF-HRRP,768.0,0.9378,139,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-HF-HRRP,768.0,0.9378,139,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-HF-HRRP,768.0,0.9378,139,H_STAR_RATING,Summary star rating,Summary star rating,3.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-COPD-HRRP,195.0,1.047,41,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-COPD-HRRP,195.0,1.047,41,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-COPD-HRRP,195.0,1.047,41,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-COPD-HRRP,195.0,1.047,41,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-COPD-HRRP,195.0,1.047,41,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-COPD-HRRP,195.0,1.047,41,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-COPD-HRRP,195.0,1.047,41,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-COPD-HRRP,195.0,1.047,41,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-COPD-HRRP,195.0,1.047,41,H_STAR_RATING,Summary star rating,Summary star rating,3.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-AMI-HRRP,354.0,0.8987,33,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-AMI-HRRP,354.0,0.8987,33,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-AMI-HRRP,354.0,0.8987,33,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-AMI-HRRP,354.0,0.8987,33,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-AMI-HRRP,354.0,0.8987,33,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-AMI-HRRP,354.0,0.8987,33,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-AMI-HRRP,354.0,0.8987,33,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-AMI-HRRP,354.0,0.8987,33,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,1141.0,19.0
RIVERSIDE REGIONAL MEDICAL CENTER,490052,VA,READM-30-AMI-HRRP,354.0,0.8987,33,H_STAR_RATING,Summary star rating,Summary star rating,3.0,1141.0,19.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-PN-HRRP,375.0,0.9567,56,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-PN-HRRP,375.0,0.9567,56,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-PN-HRRP,375.0,0.9567,56,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-PN-HRRP,375.0,0.9567,56,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-PN-HRRP,375.0,0.9567,56,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,5.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-PN-HRRP,375.0,0.9567,56,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-PN-HRRP,375.0,0.9567,56,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-PN-HRRP,375.0,0.9567,56,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-PN-HRRP,375.0,0.9567,56,H_STAR_RATING,Summary star rating,Summary star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-HF-HRRP,177.0,0.9422,29,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-HF-HRRP,177.0,0.9422,29,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-HF-HRRP,177.0,0.9422,29,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-HF-HRRP,177.0,0.9422,29,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-HF-HRRP,177.0,0.9422,29,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,5.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-HF-HRRP,177.0,0.9422,29,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-HF-HRRP,177.0,0.9422,29,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-HF-HRRP,177.0,0.9422,29,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-HF-HRRP,177.0,0.9422,29,H_STAR_RATING,Summary star rating,Summary star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-AMI-HRRP,128.0,1.0685,21,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-AMI-HRRP,128.0,1.0685,21,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-AMI-HRRP,128.0,1.0685,21,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-AMI-HRRP,128.0,1.0685,21,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-AMI-HRRP,128.0,1.0685,21,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,5.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-AMI-HRRP,128.0,1.0685,21,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-AMI-HRRP,128.0,1.0685,21,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-AMI-HRRP,128.0,1.0685,21,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,3.0,736.0,18.0
JOHNSTON MEMORIAL HOSPITAL,490053,VA,READM-30-AMI-HRRP,128.0,1.0685,21,H_STAR_RATING,Summary star rating,Summary star rating,3.0,736.0,18.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-PN-HRRP,697.0,0.9987,112,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-PN-HRRP,697.0,0.9987,112,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-PN-HRRP,697.0,0.9987,112,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-PN-HRRP,697.0,0.9987,112,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-PN-HRRP,697.0,0.9987,112,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-PN-HRRP,697.0,0.9987,112,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-PN-HRRP,697.0,0.9987,112,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-PN-HRRP,697.0,0.9987,112,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-PN-HRRP,697.0,0.9987,112,H_STAR_RATING,Summary star rating,Summary star rating,3.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-HF-HRRP,1007.0,1.0519,214,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-HF-HRRP,1007.0,1.0519,214,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-HF-HRRP,1007.0,1.0519,214,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-HF-HRRP,1007.0,1.0519,214,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-HF-HRRP,1007.0,1.0519,214,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-HF-HRRP,1007.0,1.0519,214,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-HF-HRRP,1007.0,1.0519,214,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-HF-HRRP,1007.0,1.0519,214,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-HF-HRRP,1007.0,1.0519,214,H_STAR_RATING,Summary star rating,Summary star rating,3.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-COPD-HRRP,214.0,0.915,30,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-COPD-HRRP,214.0,0.915,30,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-COPD-HRRP,214.0,0.915,30,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-COPD-HRRP,214.0,0.915,30,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-COPD-HRRP,214.0,0.915,30,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-COPD-HRRP,214.0,0.915,30,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-COPD-HRRP,214.0,0.915,30,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,913.0,26.0
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,490057,VA,READM-30-COPD-HRRP,214.0,0.915,30,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,913.0,26.0
